Date,Entry Price,Stop Loss,Direction,Quantity,Balance,Max Balance,Drawdown
2024-06-03 14:45:00-04:00,-0.019538882375935707,-0.02930832356390356,SELL,1.3220917560952644e+233,8.813945040635097e+233,8.813945040635097e+233,0.0
2024-06-21 11:35:00-04:00,-0.004679895170356385,-0.0023399475851781926,SELL,1.7627890081270195e+233,1.1283235641216349e+234,1.1283235641216349e+234,0.0
2024-05-30 21:20:00-04:00,-0.009885077996452107,-0.014827616994678161,BUY,2.25664712824327e+233,9.520446633089329e+233,1.1283235641216349e+234,1.7627890081270197e+233
2024-06-04 22:50:00-04:00,-0.007825032278252486,-0.01173754841737873,SELL,1.9040893266178658e+233,1.17770937613326e+234,1.17770937613326e+234,0.0
2024-05-28 13:50:00-04:00,-0.035244360902242367,-0.05286654135336355,SELL,2.35541875226652e+233,1.413251251359912e+234,1.413251251359912e+234,0.0
2024-06-11 04:15:00-04:00,0.023519465536048223,0.035279198304072334,SELL,2.826502502719824e+233,1.6036601840216984e+234,1.6036601840216984e+234,0.0
2024-06-13 10:20:00-04:00,0.02318464249280172,0.03477696373920258,SELL,3.207320368043397e+233,1.6036601840216984e+234,1.6036601840216984e+234,0.0
2024-06-19 09:05:00-04:00,0.0,0.0,SELL,3.207320368043397e+233,1.9243922208260383e+234,1.9243922208260383e+234,0.0
2024-06-05 11:15:00-04:00,0.013801352532527567,0.006900676266263783,BUY,3.8487844416520765e+233,1.5395137766608306e+234,1.9243922208260383e+234,3.8487844416520765e+233
2024-06-18 12:30:00-04:00,-0.0275590551181204,-0.0413385826771806,SELL,3.0790275533216616e+233,1.8474165319929966e+234,1.9243922208260383e+234,7.697568883304167e+232
2024-06-10 12:15:00-04:00,-0.014653414882770388,-0.021980122324155582,SELL,3.694833063985993e+233,2.216899838391596e+234,2.216899838391596e+234,0.0
2024-05-30 15:20:00-04:00,0.0063766156749967,0.00956492351249505,SELL,4.433799676783192e+233,2.216899838391596e+234,2.216899838391596e+234,0.0
2024-06-19 20:25:00-04:00,-0.007864108210131615,-0.011796162315197423,SELL,4.433799676783192e+233,2.6602798060699152e+234,2.6602798060699152e+234,0.0
2024-06-10 11:25:00-04:00,0.007860090391043073,0.01179013558656461,SELL,5.320559612139831e+233,3.1036597737482346e+234,3.1036597737482346e+234,0.0
2024-06-11 07:25:00-04:00,-0.007850525985242385,-0.003925262992621192,SELL,6.20731954749647e+233,3.635715734962218e+234,3.635715734962218e+234,0.0
2024-06-21 08:40:00-04:00,-0.007909515146720114,-0.003954757573360057,BUY,7.2714314699244365e+233,3.014983780212571e+234,3.635715734962218e+234,6.20731954749647e+233
2024-06-06 23:20:00-04:00,0.003909609820951232,0.005864414731426848,SELL,6.029967560425142e+233,3.014983780212571e+234,3.635715734962218e+234,6.20731954749647e+233
2024-06-05 19:50:00-04:00,-0.012826103686214285,-0.019239155529321428,SELL,6.029967560425142e+233,3.617980536255085e+234,3.635715734962218e+234,1.773519870713266e+232
2024-06-24 04:10:00-04:00,0.009337504085160653,0.01400625612774098,SELL,7.235961072510171e+233,4.3151791319065795e+234,4.3151791319065795e+234,0.0
2024-06-06 13:50:00-04:00,-0.016050127759015265,-0.008025063879507632,BUY,8.63035826381316e+233,4.3151791319065795e+234,4.3151791319065795e+234,0.0
2024-06-13 07:35:00-04:00,-0.011743061807656385,-0.017614592711484578,SELL,8.63035826381316e+233,5.178214958287896e+234,5.178214958287896e+234,0.0
2024-06-11 07:30:00-04:00,0.02355342702362595,0.035330140535438925,SELL,1.0356429916575791e+234,5.178214958287896e+234,5.178214958287896e+234,0.0
2024-06-12 18:55:00-04:00,-0.013872190881336621,-0.020808286322004932,SELL,1.0356429916575791e+234,5.486714802953031e+234,5.486714802953031e+234,0.0
2024-06-14 00:35:00-04:00,0.006334787167006084,0.003167393583503042,BUY,1.0973429605906062e+234,4.389371842362425e+234,5.486714802953031e+234,1.0973429605906059e+234
2024-06-17 03:30:00-04:00,-0.02366677185231536,-0.03550015777847304,SELL,8.77874368472485e+233,5.990842318085927e+234,5.990842318085927e+234,0.0
2024-06-19 00:45:00-04:00,0.0044347583690207415,0.006652137553531112,SELL,1.1981684636171855e+234,5.990842318085927e+234,5.990842318085927e+234,0.0
2024-06-23 18:35:00-04:00,0.003954913980619423,0.005932370970929135,SELL,1.1981684636171855e+234,5.990842318085927e+234,5.990842318085927e+234,0.0
2024-06-23 20:20:00-04:00,0.02807674309779351,0.042115114646690266,SELL,1.1981684636171855e+234,5.990842318085927e+234,5.990842318085927e+234,0.0
2024-06-04 03:40:00-04:00,-0.05202145082047194,-0.0780321762307079,SELL,1.1981684636171855e+234,6.325974955321796e+234,6.325974955321796e+234,0.0
2024-06-24 07:30:00-04:00,0.0,0.0,SELL,1.2651949910643594e+234,8.789338410003341e+234,8.789338410003341e+234,0.0
2024-06-14 15:00:00-04:00,-0.011125485945340241,-0.01668822891801036,SELL,1.7578676820006683e+234,1.1745374555621195e+235,1.1745374555621195e+235,0.0
2024-05-27 11:15:00-04:00,0.013815971262776117,0.020723956894164175,SELL,2.349074911124239e+234,1.1745374555621195e+235,1.1745374555621195e+235,0.0
2024-05-29 20:30:00-04:00,0.01852280620513458,0.027784209307701868,SELL,2.349074911124239e+234,1.1745374555621195e+235,1.1745374555621195e+235,0.0
2024-06-13 05:20:00-04:00,-0.015626831269288655,-0.023440246903932982,SELL,2.349074911124239e+234,1.4094449466745434e+235,1.4094449466745434e+235,0.0
2024-06-19 02:00:00-04:00,-0.00443612143565808,-0.00665418215348712,SELL,2.818889893349087e+234,1.691333936009452e+235,1.691333936009452e+235,0.0
2024-06-14 01:50:00-04:00,-0.01862891207154993,-0.027943368107324895,SELL,3.382667872018904e+234,2.0296007232113422e+235,2.0296007232113422e+235,0.0
2024-06-21 01:10:00-04:00,0.0046648318328124105,0.006997247749218616,SELL,4.0592014464226845e+234,2.0296007232113422e+235,2.0296007232113422e+235,0.0
2024-06-20 07:10:00-04:00,-0.02808811462475802,-0.04213217193713703,SELL,4.0592014464226845e+234,2.4355208678536107e+235,2.4355208678536107e+235,0.0
2024-06-20 16:50:00-04:00,0.007899518129383942,0.011849277194075913,SELL,4.871041735707222e+234,2.841441012495879e+235,2.841441012495879e+235,0.0
2024-05-28 11:25:00-04:00,-0.0012745916527001633,-0.001911887479050245,SELL,5.682882024991759e+234,3.3285451860666016e+235,3.3285451860666016e+235,0.0
2024-06-02 19:00:00-04:00,-0.009214891264286429,-0.013822336896429643,SELL,6.657090372133204e+234,3.8968333885657776e+235,3.8968333885657776e+235,0.0
2024-06-19 11:50:00-04:00,0.01108134977172437,0.016622024657586554,SELL,7.793666777131556e+234,4.562542425779098e+235,4.562542425779098e+235,0.0
2024-05-27 01:55:00-04:00,-0.005741059097830181,-0.008611588646745272,SELL,9.125084851558197e+234,5.475050910934917e+235,5.475050910934917e+235,0.0
2024-06-20 06:05:00-04:00,-0.016724096583231596,-0.025086144874847394,SELL,1.0950101821869835e+235,6.5700610931219e+235,6.5700610931219e+235,0.0
2024-06-05 09:50:00-04:00,-0.027550739278170422,-0.04132610891725563,SELL,1.31401221862438e+235,7.58433526194748e+235,7.58433526194748e+235,0.0
2024-06-03 04:10:00-04:00,-0.03538848694558672,-0.053082730418380075,SELL,1.516867052389496e+235,8.89834748057186e+235,8.89834748057186e+235,0.0
2024-06-10 01:40:00-04:00,-0.015277671682834004,-0.022916507524251006,SELL,1.7796694961143723e+235,1.0415214532961358e+236,1.0415214532961358e+236,0.0
2024-06-03 01:10:00-04:00,0.00444715509135829,0.006670732637037435,SELL,2.0830429065922716e+235,1.219488402907573e+236,1.219488402907573e+236,0.0
2024-05-27 07:55:00-04:00,0.007330794116233719,0.010996191174350578,SELL,2.438976805815146e+235,1.219488402907573e+236,1.219488402907573e+236,0.0
2024-05-29 13:05:00-04:00,-0.04324919399230076,-0.06487379098845114,SELL,2.438976805815146e+235,1.4633860834890877e+236,1.4633860834890877e+236,0.0
